scenario,arm,arm_label,lambda,cost_std,seed,horizon,cycle,price,observed_demand,estimated_elasticity,true_elasticity,residual_bias,realized_profit,oracle_price,oracle_profit,cumulative_regret
reference,dml,DML,0.6,0.3,2,200,87,1.4697614595613149,58.60090595908081,-1.976219757660495,-1.5,-0.47621975766049496,43.582882288352565,1.4520755298694625,43.28508872482261,40.76252322289784
reference,dml,DML,0.6,0.3,2,200,88,1.5230972200592992,53.88636100356885,-1.976219757660495,-1.5,-0.47621975766049496,41.530890643867096,1.5047694906358697,41.25815988913328,40.489792468164026
reference,dml,DML,0.6,0.3,2,200,89,2.356982276759047,22.41637261421831,-1.976219757660495,-1.5,-0.47621975766049496,26.73538342895984,2.328620243885941,26.565140782422848,40.319549821627035
reference,dml,DML,0.6,0.3,2,200,90,2.2153099283815103,27.282199313770395,-1.9785830568985625,-1.5,-0.4785830568985625,30.582897865279737,2.188652666834652,30.3939082948366,40.130560251183894
reference,dml,DML,0.6,0.3,2,200,91,4.4454572104452446,7.010608335199431,-1.9785830568985625,-1.5,-0.4785830568985625,15.751352597839224,4.397337873830071,15.655157938130019,40.03436559147469
reference,dml,DML,0.6,0.3,2,200,92,1.796342680191712,50.70681680963827,-1.9785830568985625,-1.5,-0.4785830568985625,46.036388967463786,1.776898376937314,45.773515302539785,39.77149192655069
reference,dml,DML,0.6,0.3,2,200,93,2.857650754386208,19.022104590379318,-1.9785830568985625,-1.5,-0.4785830568985625,27.473464580212287,2.826718444824029,27.319040780388654,39.617068126727055
reference,dml,DML,0.6,0.3,2,200,94,2.0702813526537915,37.23085199527361,-1.9785830568985625,-1.5,-0.4785830568985625,38.956332088504176,2.0478718319722313,38.74143727590404,39.40217331412692
reference,dml,DML,0.6,0.3,2,200,95,2.193082982143521,32.23417561796364,-1.9785830568985625,-1.5,-0.4785830568985625,35.728710879588775,2.1693442094488216,35.533521942134385,39.20698437667253
reference,dml,DML,0.6,0.3,2,200,96,1.4278097537795622,75.04216549299295,-1.9785830568985625,-1.5,-0.4785830568985625,54.15286230318132,1.4123545924964631,53.859345561060294,38.9134676345515
reference,dml,DML,0.6,0.3,2,200,97,1.1396949526458002,110.67618128160507,-1.9785830568985625,-1.5,-0.4785830568985625,63.751220725844746,1.1273584566525152,63.40713005207617,38.569376960782925
reference,dml,DML,0.6,0.3,2,200,98,1.606224038675045,51.83681140003258,-1.9785830568985625,-1.5,-0.4785830568985625,42.08139368660609,1.5888376526325063,41.85496377605461,38.342947050231444
reference,dml,DML,0.6,0.3,2,200,99,2.541313684870949,20.388697052699133,-1.9785830568985625,-1.5,-0.4785830568985625,26.187465143834334,2.5138055292734274,26.047068953064265,38.202550859461375
reference,dml,DML,0.6,0.3,2,200,100,3.250706177720354,13.302950941147726,-1.989410589547913,-1.5,-0.48941058954791306,21.856037155238177,3.2155192852596164,21.73929118889675,38.08580489311995
reference,dml,DML,0.6,0.3,2,200,101,2.410132201069113,26.438324648653136,-1.989410589547913,-1.5,-0.48941058954791306,32.02951563282786,2.397303336452125,31.856010323574527,37.91229958386661
reference,dml,DML,0.6,0.3,2,200,102,2.3348988214724367,28.26192210073475,-1.989410589547913,-1.5,-0.48941058954791306,33.16998962016539,2.322470415735296,33.01842183949764,37.760731803198865
reference,dml,DML,0.6,0.3,2,200,103,1.5633863874689953,62.88257280876255,-1.989410589547913,-1.5,-0.48941058954791306,49.41652510283859,1.5550646562793182,49.219059596712164,37.56326629707244
reference,dml,DML,0.6,0.3,2,200,104,3.1860198426635304,14.35278628780799,-1.989410589547913,-1.5,-0.48941058954791306,22.9858341715457,3.1690610147575597,22.900891257715827,37.47832338324257
reference,dml,DML,0.6,0.3,2,200,105,3.009055319243432,17.257531272851107,-1.989410589547913,-1.5,-0.48941058954791306,26.102638915470518,2.9930384537376824,26.016999660669853,37.3926841284419
reference,dml,DML,0.6,0.3,2,200,106,1.7146938298354377,54.96686646593224,-1.989410589547913,-1.5,-0.48941058954791306,47.37651808515845,1.7055667060233972,47.23163156388819,37.24779760717164
reference,dml,DML,0.6,0.3,2,200,107,1.9829251147239488,38.926560384208834,-1.989410589547913,-1.5,-0.48941058954791306,38.7996598697139,1.9723702257302518,38.684594254746415,37.13273199220416
reference,dml,DML,0.6,0.3,2,200,108,1.4913305512754016,67.21536798975434,-1.989410589547913,-1.5,-0.48941058954791306,50.386949946375125,1.4833923652568075,50.24193256945672,36.98771461528575
reference,dml,DML,0.6,0.3,2,200,109,3.12253868349153,14.546887101845664,-1.989410589547913,-1.5,-0.48941058954791306,22.832500208124134,3.105917758708212,22.76801216234471,36.923226569506326
reference,dml,DML,0.6,0.3,2,200,110,2.271386724131508,29.681595831636006,-1.9871082928551136,-1.5,-0.4871082928551136,33.88862162352103,2.2592963861974393,33.79544732788148,36.83005227386678
reference,dml,DML,0.6,0.3,2,200,111,1.9564597468210108,39.817455177438916,-1.9871082928551136,-1.5,-0.4871082928551136,39.203323017478404,1.9437668773948882,39.09737021568107,36.72409947206944
reference,dml,DML,0.6,0.3,2,200,112,2.2744220797580477,28.757126667462234,-1.9871082928551136,-1.5,-0.4871082928551136,32.91508775744615,2.259666374957493,32.82172630550348,36.63073802012677
reference,dml,DML,0.6,0.3,2,200,113,2.2975484800406183,28.298263823643342,-1.9871082928551136,-1.5,-0.4871082928551136,32.71921981785054,2.282642738736854,32.622705296450356,36.53422349872659
reference,dml,DML,0.6,0.3,2,200,114,1.7792767795350184,47.39413740963443,-1.9871082928551136,-1.5,-0.4871082928551136,42.437187989332735,1.7677334151124862,42.30866377038262,36.40569927977648
reference,dml,DML,0.6,0.3,2,200,115,1.3870600474058268,75.49450541320827,-1.9871082928551136,-1.5,-0.4871082928551136,52.69738576092755,1.378061256555915,52.53540677795365,36.24372029680258
reference,dml,DML,0.6,0.3,2,200,116,1.3696186980565894,73.34354637207645,-1.9871082928551136,-1.5,-0.4871082928551136,50.55219831458917,1.3607330609632347,50.395330688258014,36.08685267047142
reference,dml,DML,0.6,0.3,2,200,117,1.1949998205256256,92.2628055840862,-1.9871082928551136,-1.5,-0.4871082928551136,55.48466407724497,1.1872470534621489,55.31112379416197,35.91331238738842
reference,dml,DML,0.6,0.3,2,200,118,2.3118126072048937,23.471780702919038,-1.9871082928551136,-1.5,-0.4871082928551136,27.307197467628516,2.296814324920479,27.221294097799003,35.82740901755891
reference,dml,DML,0.6,0.3,2,200,119,3.9165788904396686,8.734312242310008,-1.9871082928551136,-1.5,-0.4871082928551136,17.215278640696816,3.891169410620707,17.160714557290135,35.772844934152225
reference,dml,DML,0.6,0.3,2,200,120,1.2091712406264545,106.65088434701659,-1.9884340239744207,-1.5,-0.4884340239744207,64.89791351758673,1.2013265340353618,64.69103807936436,35.565969495929856
reference,dml,DML,0.6,0.3,2,200,121,2.0969145997944003,32.67985181617788,-1.9884340239744207,-1.5,-0.4884340239744207,34.46272673180857,2.084717632886525,34.35246827240982,35.455711036531106
reference,dml,DML,0.6,0.3,2,200,122,2.275673315067867,27.811973530252985,-1.9884340239744207,-1.5,-0.4884340239744207,31.829552924097804,2.262436575660483,31.730813159001016,35.35697127143432
reference,dml,DML,0.6,0.3,2,200,123,1.4971945925326782,65.1814371352552,-1.9884340239744207,-1.5,-0.4884340239744207,49.07846779716347,1.4884859723048627,48.929724779418244,35.20822825368909
reference,dml,DML,0.6,0.3,2,200,124,2.138936042759807,30.471942403919154,-1.9884340239744207,-1.5,-0.4884340239744207,32.77832460861274,2.126494652855725,32.680133477236126,35.11003712231248
reference,dml,DML,0.6,0.3,2,200,125,1.447589441413487,67.5239383834075,-1.9884340239744207,-1.5,-0.4884340239744207,49.15774879525649,1.4391693557720207,49.01233140013642,34.96461972719241
reference,dml,DML,0.6,0.3,2,200,126,2.8837785310713575,16.292470126130556,-1.9884340239744207,-1.5,-0.4884340239744207,23.628581588011073,2.867004671365021,23.559127632437207,34.89516577161854
reference,dml,DML,0.6,0.3,2,200,127,1.6832157010389914,51.755686222528276,-1.9884340239744207,-1.5,-0.4884340239744207,43.811352359422145,1.673425065690083,43.6836410856328,34.76745449782919
reference,dml,DML,0.6,0.3,2,200,128,2.0733152652748608,32.98202332379751,-1.9884340239744207,-1.5,-0.4884340239744207,34.38994284567752,2.0612555668576578,34.290008053381996,34.66751970553367
reference,dml,DML,0.6,0.3,2,200,129,2.4700867315180743,23.34656234341241,-1.9884340239744207,-1.5,-0.4884340239744207,29.001733613347362,2.4557191620773056,28.91769762192516,34.583483714111466
reference,dml,DML,0.6,0.3,2,200,130,1.7683289025046365,47.01519114819086,-2.008807552652643,-1.5,-0.5088075526526432,41.81095292161202,1.7580431955386955,41.69007019899962,34.462600991499066
reference,dml,DML,0.6,0.3,2,200,131,1.1634654976349772,105.60284309134114,-2.008807552652643,-1.5,-0.5088075526526432,61.163282777731126,1.1685666750058121,60.985754285669096,34.285072499437035
reference,dml,DML,0.6,0.3,2,200,132,1.6979057817114223,46.27184180963325,-2.008807552652643,-1.5,-0.5088075526526432,39.110380501739314,1.7053501954641999,39.03615581010078,34.2108478077985
reference,dml,DML,0.6,0.3,2,200,133,2.503452743713791,21.137755983095925,-2.008807552652643,-1.5,-0.5088075526526432,26.342679338275268,2.514429052432138,26.324131816632406,34.19230028615564
reference,dml,DML,0.6,0.3,2,200,134,1.9414060896839782,37.32917214641106,-2.008807552652643,-1.5,-0.5088075526526432,36.076667489728145,1.9499181227717044,36.09117676245956,34.20680955888706
reference,dml,DML,0.6,0.3,2,200,135,2.1333831466498157,30.823725797824725,-2.008807552652643,-1.5,-0.5088075526526432,32.735249848697286,2.1427368970215563,32.76593080380844,34.23749051399821
reference,dml,DML,0.6,0.3,2,200,136,1.4400124424722909,68.50049189549267,-2.008807552652643,-1.5,-0.5088075526526432,49.10453493403335,1.446326131103533,49.170377117025915,34.30333269699077
reference,dml,DML,0.6,0.3,2,200,137,2.0786926645990533,31.43001804321213,-2.008807552652643,-1.5,-0.5088075526526432,32.523447987024866,2.0878066262963513,32.57367366978758,34.35355837975349
reference,dml,DML,0.6,0.3,2,200,138,2.477431636762285,22.544677935409563,-2.008807552652643,-1.5,-0.5088075526526432,27.804006553064863,2.4882938567670307,27.852965747388954,34.40251757407758
reference,dml,DML,0.6,0.3,2,200,139,2.013162165190613,35.61552500825581,-2.008807552652643,-1.5,-0.5088075526526432,35.69273091657816,2.021988810503058,35.76128901528887,34.47107567278829
reference,dml,DML,0.6,0.3,2,200,140,3.5295721983214414,11.527688998820244,-1.9942202587237345,-1.5,-0.49422025872373454,20.254708096553777,3.5450474950650093,20.29532333475069,34.5116909109852
reference,dml,DML,0.6,0.3,2,200,141,1.8845923947762848,44.54065745598331,-1.9942202587237345,-1.5,-0.49422025872373454,42.09213296910468,1.8791303820395395,42.179711852559485,34.599269794440005
reference,dml,DML,0.6,0.3,2,200,142,1.4676237025222236,70.67224950239108,-1.9942202587237345,-1.5,-0.49422025872373454,52.01043767685557,1.4633701677111182,52.074011690911206,34.662843808495644
reference,dml,DML,0.6,0.3,2,200,143,1.2346059645167353,94.21484794239983,-1.9942202587237345,-1.5,-0.49422025872373454,58.32766601727619,1.231027772478105,58.36582143617254,34.700999227391996
reference,dml,DML,0.6,0.3,2,200,144,2.833893049386288,16.77068815470958,-1.9942202587237345,-1.5,-0.49422025872373454,23.832039809620845,2.825679729639681,23.837439261999908,34.706398679771056
reference,dml,DML,0.6,0.3,2,200,145,1.9706120143071157,37.494009483053716,-1.9942202587237345,-1.5,-0.49422025872373454,37.050142896019125,1.9649006955353945,37.03376078971543,34.69001657346736
reference,dml,DML,0.6,0.3,2,200,146,2.7170212967915384,19.513692908819475,-1.9942202587237345,-1.5,-0.49422025872373454,26.586390836408324,2.7091467001571585,26.567066830713195,34.670692567772235
reference,dml,DML,0.6,0.3,2,200,147,2.301014955124658,28.44169814622951,-1.9942202587237345,-1.5,-0.49422025872373454,32.817223923649664,2.2943460472869903,32.78493965351045,34.63840829763302
reference,dml,DML,0.6,0.3,2,200,148,3.2660291571074906,14.148445920087507,-1.9942202587237345,-1.5,-0.49422025872373454,23.171581323889168,3.256563400531083,23.14557001905769,34.61239699280154
reference,dml,DML,0.6,0.3,2,200,149,2.932577835699017,18.656162204470295,-1.9942202587237345,-1.5,-0.49422025872373454,27.434606353387032,2.9240785031460033,27.400476356622303,34.57826699603682
reference,dml,DML,0.6,0.3,2,200,150,1.7910163753198447,51.051351015911564,-1.9871949340423698,-1.5,-0.4871949340423698,45.849401665498576,1.7858255689254054,45.78938868004487,34.518254010583114
reference,dml,DML,0.6,0.3,2,200,151,2.1853528244237603,32.53651227621216,-1.9871949340423698,-1.5,-0.4871949340423698,35.78096832960352,2.171270870722059,35.73425976914001,34.471545450119606
reference,dml,DML,0.6,0.3,2,200,152,2.7877182195102654,19.708067056355596,-1.9871949340423698,-1.5,-0.4871949340423698,27.647281433317673,2.7697547499680484,27.596671290292768,34.4209353070947
reference,dml,DML,0.6,0.3,2,200,153,1.3892850714362852,81.56396933318672,-1.9871949340423698,-1.5,-0.4871949340423698,57.02289343661704,1.3803328108055155,56.8924449077526,34.29048677823026
reference,dml,DML,0.6,0.3,2,200,154,3.1108021328457913,15.157894767255348,-1.9871949340423698,-1.5,-0.4871949340423698,23.728528371150034,3.090756778557777,23.670119430982233,34.23207783806246
reference,dml,DML,0.6,0.3,2,200,155,2.8956506161185676,18.62719560019414,-1.9871949340423698,-1.5,-0.4871949340423698,27.14270728666883,2.876991652926555,27.068376115275868,34.157746666669496
reference,dml,DML,0.6,0.3,2,200,156,2.7033441479873335,21.96303300611609,-1.9871949340423698,-1.5,-0.4871949340423698,29.87811398470013,2.6859243672058204,29.791787297866037,34.071419979835404
reference,dml,DML,0.6,0.3,2,200,157,1.8952147803600217,45.016115963082264,-1.9871949340423698,-1.5,-0.4871949340423698,42.932480787924135,1.88300241515586,42.80448891317495,33.94342810508622
reference,dml,DML,0.6,0.3,2,200,158,2.203956452869278,31.88423922275566,-1.9871949340423698,-1.5,-0.4871949340423698,35.36214468747321,2.189754621300934,35.255007970744764,33.83629138835777
reference,dml,DML,0.6,0.3,2,200,159,1.4397076162137952,73.8041522253554,-1.9871949340423698,-1.5,-0.4871949340423698,53.47054697391904,1.430430443315705,53.30619048157949,33.67193489601822
reference,dml,DML,0.6,0.3,2,200,160,2.048275199891846,34.29385830023317,-1.9913508061892657,-1.5,-0.49135080618926574,35.347946123274006,2.035076545555183,35.238468938757634,33.56245771150185
reference,dml,DML,0.6,0.3,2,200,161,1.6841924053977486,50.64335420323444,-1.9913508061892657,-1.5,-0.49135080618926574,42.83180656459834,1.6768773173260856,42.69705366159093,33.42770480849444
reference,dml,DML,0.6,0.3,2,200,162,2.0615728488219554,32.85413799435544,-1.9913508061892657,-1.5,-0.49135080618926574,34.012690606848075,2.0526186539764324,33.91442029605934,33.329434497705705
reference,dml,DML,0.6,0.3,2,200,163,1.7317148180399982,46.961258619874386,-1.9913508061892657,-1.5,-0.49135080618926574,40.83836317191606,1.7241933220586796,40.72972185530876,33.22079318109841
reference,dml,DML,0.6,0.3,2,200,164,2.1872413106934743,28.87184548288235,-1.9913508061892657,-1.5,-0.49135080618926574,31.711988143849453,2.177741289929562,31.631987616436763,33.14079265368572
reference,dml,DML,0.6,0.3,2,200,165,2.861367546364197,17.236866470190854,-1.9913508061892657,-1.5,-0.49135080618926574,24.76761511107131,2.848939539005911,24.70813242269546,33.08130996530987
reference,dml,DML,0.6,0.3,2,200,166,1.3561083162083791,81.61112724142293,-1.9913508061892657,-1.5,-0.49135080618926574,55.57711278356997,1.350218222098,55.448856099071925,32.95305328081182
reference,dml,DML,0.6,0.3,2,200,167,2.6514781670403655,20.033350141273875,-1.9913508061892657,-1.5,-0.49135080618926574,26.674351072230994,2.6399617890720117,26.613628332363024,32.89233054094385
reference,dml,DML,0.6,0.3,2,200,168,1.105122567747498,121.00504223628033,-1.9913508061892657,-1.5,-0.49135080618926574,67.15311163202591,1.1003226001861042,67.00320604453914,32.74242495345708
reference,dml,DML,0.6,0.3,2,200,169,1.0504199279025772,123.61417499790849,-1.9913508061892657,-1.5,-0.49135080618926574,65.20538339375771,1.0458575547080355,65.06072129360587,32.597762853305234
reference,dml,DML,0.6,0.3,2,200,170,1.9380637696293297,33.858378920985054,-1.9888949606462767,-1.5,-0.4888949606462767,32.9523543924012,1.929646021682064,32.87965422268378,32.52506268358782
reference,dml,DML,0.6,0.3,2,200,171,2.0152941471394934,32.230977677970756,-1.9888949606462767,-1.5,-0.4888949606462767,32.65878890350827,2.0040417073394345,32.58770265256721,32.45397643264676
reference,dml,DML,0.6,0.3,2,200,172,2.2969602194493675,25.457833920451797,-1.9888949606462767,-1.5,-0.4888949606462767,29.401065891194822,2.284135090855028,29.331278660568934,32.38418920202088
reference,dml,DML,0.6,0.3,2,200,173,1.2269492059548688,92.80702266945323,-1.9888949606462767,-1.5,-0.4888949606462767,57.25264783934095,1.2200985077094868,57.10885052179795,32.24039188447787
reference,dml,DML,0.6,0.3,2,200,174,1.9753878447431859,33.7501605764034,-1.9888949606462767,-1.5,-0.4888949606462767,33.520954238374735,1.9643582226722387,33.43496281539391,32.15440046149705
reference,dml,DML,0.6,0.3,2,200,175,2.0890381780275287,30.80022142050101,-1.9888949606462767,-1.5,-0.4888949606462767,32.35104905601458,2.0773739867869376,32.26594435900466,32.06929576448713
reference,dml,DML,0.6,0.3,2,200,176,2.9308950199227404,16.01008805570469,-1.9888949606462767,-1.5,-0.4888949606462767,23.592943961073665,2.914530302236846,23.529832052310116,32.00618385572358
reference,dml,DML,0.6,0.3,2,200,177,1.9495420002656811,39.05423049963603,-1.9888949606462767,-1.5,-0.4888949606462767,38.28149005031264,1.9386566890435881,38.17771781323395,31.902411618644884
reference,dml,DML,0.6,0.3,2,200,178,2.3571278695983007,26.25019371693066,-1.9888949606462767,-1.5,-0.4888949606462767,31.110271993663062,2.343966793587961,31.0254789797421,31.817618604723922
reference,dml,DML,0.6,0.3,2,200,179,1.5000803658162263,65.85687421783771,-1.9888949606462767,-1.5,-0.4888949606462767,49.67110175396388,1.4917046336504995,49.53509602027119,31.68161287103123
reference,dml,DML,0.6,0.3,2,200,180,1.9011899105191912,39.001674301365476,-1.9961722060898552,-1.5,-0.49617220608985524,37.2818027810867,1.890574574268172,37.1794971806086,31.579307270553134
reference,dml,DML,0.6,0.3,2,200,181,1.7531356631618076,45.56813456382124,-1.9961722060898552,-1.5,-0.49617220608985524,40.02015535727543,1.7497739081014798,39.90899979174721,31.46815170502492
reference,dml,DML,0.6,0.3,2,200,182,2.4745483685704963,22.504438511837648,-1.9961722060898552,-1.5,-0.49617220608985524,27.897553845891068,2.4698032563268355,27.834155033045732,31.404752892179584
reference,dml,DML,0.6,0.3,2,200,183,1.4894706750897497,64.87752215981611,-1.9961722060898552,-1.5,-0.49617220608985524,48.409233649645195,1.4866145153045096,48.322076562252946,31.317595804787334
reference,dml,DML,0.6,0.3,2,200,184,1.5601310923474858,56.58626496571404,-1.9961722060898552,-1.5,-0.49617220608985524,44.22563900223436,1.5571394364792714,44.15481820157817,31.24677500413115
reference,dml,DML,0.6,0.3,2,200,185,2.3818155642522103,23.622683875961535,-1.9961722060898552,-1.5,-0.49617220608985524,28.18638389690224,2.377248273372136,28.145992409548157,31.206383516777066
reference,dml,DML,0.6,0.3,2,200,186,3.4277277807732633,11.951097746092636,-1.9961722060898552,-1.5,-0.49617220608985524,20.521831548422263,3.4211548831621,20.495974822238207,31.18052679059301
reference,dml,DML,0.6,0.3,2,200,187,2.2476328316721412,30.720151891396583,-1.9961722060898552,-1.5,-0.49617220608985524,34.590012712535426,2.2433228451694394,34.550926353220014,31.141440431277598
reference,dml,DML,0.6,0.3,2,200,188,2.194896025153104,31.88972057073304,-1.9961722060898552,-1.5,-0.49617220608985524,35.06442014892697,2.1906871650092494,35.026545059300204,31.10356534165083
reference,dml,DML,0.6,0.3,2,200,189,1.806197614941515,46.59461171689953,-1.9961722060898552,-1.5,-0.49617220608985524,42.16022860925536,1.8027341100345242,42.116185851066255,31.059522583461725
reference,dml,DML,0.6,0.3,2,200,190,2.7776191977560067,19.046355065009404,-1.996518410978542,-1.5,-0.4965184109785421,26.50248376089558,2.7722929268974923,26.475390357734565,31.03242918030071
reference,dml,DML,0.6,0.3,2,200,191,2.3557699576563005,27.592259372176947,-1.996518410978542,-1.5,-0.4965184109785421,32.557183212238144,2.3516618949524672,32.524651467293445,30.99989743535601
reference,dml,DML,0.6,0.3,2,200,192,3.3697897334098816,13.494349017046169,-1.996518410978542,-1.5,-0.4965184109785421,22.776208086357908,3.3639133924375426,22.754340627047796,30.9780299760459
reference,dml,DML,0.6,0.3,2,200,193,2.2124621403910427,33.28495322993255,-1.996518410978542,-1.5,-0.4965184109785421,36.88505874073996,2.208603982181221,36.850921453669486,30.943892688975428
reference,dml,DML,0.6,0.3,2,200,194,1.5072540081474084,69.9030556160715,-1.996518410978542,-1.5,-0.4965184109785421,52.772696800444066,1.5046256131481643,52.724636662583634,30.895832551114996
reference,dml,DML,0.6,0.3,2,200,195,1.6886173917616274,52.224463242293425,-1.996518410978542,-1.5,-0.4965184109785421,44.17046014773781,1.6856727298239902,44.130607350664164,30.855979754041346
reference,dml,DML,0.6,0.3,2,200,196,1.4898436283542258,64.64470409728315,-1.996518410978542,-1.5,-0.4965184109785421,48.23922483087822,1.4872455941003744,48.19609259588808,30.812847519051207
reference,dml,DML,0.6,0.3,2,200,197,1.3766407123179412,72.50672937556318,-1.996518410978542,-1.5,-0.4965184109785421,49.994888615375906,1.374240084723353,49.95048096759424,30.76843987126954
reference,dml,DML,0.6,0.3,2,200,198,2.9270870889475895,15.372394918768082,-1.996518410978542,-1.5,-0.4965184109785421,22.53740233273171,2.9219827461988856,22.51748550104735,30.74852303958518
reference,dml,DML,0.6,0.3,2,200,199,2.5525519039183058,22.201137793627144,-1.996518410978542,-1.5,-0.4965184109785421,28.384189313085525,2.5481006869214995,28.35927786114448,30.723611587644136
