category,family,arm,seed,lambda_value,lambda_anchor,first_stage_r2,direction,true_elasticity,final_estimated_elasticity,final_abs_bias,final_regret,regret_pct_of_oracle
OAT,exploration,controlled_variance,3,0.0,0.03,0.39,loop,-2.34,-2.4189,0.0789,1622.1,32.6
OAT,causal,twosls,3,0.0,0.03,0.39,loop,-2.34,1.7521,4.0921,3040.94,61.11
OAT,baseline,greedy,3,0.1,0.03,0.39,loop,-2.34,-0.5179,1.8221,4260.65,85.61
OAT,exploration,controlled_variance,3,0.1,0.03,0.39,loop,-2.34,-2.3487,0.0087,1613.05,32.41
OAT,causal,twosls,3,0.1,0.03,0.39,loop,-2.34,-1.85,0.49,681.49,13.69
OAT,baseline,greedy,3,0.2,0.03,0.39,loop,-2.34,-0.7583,1.5817,4281.89,86.04
OAT,exploration,controlled_variance,3,0.2,0.03,0.39,loop,-2.34,-2.4293,0.0893,1601.08,32.17
OAT,causal,twosls,3,0.2,0.03,0.39,loop,-2.34,-2.0256,0.3144,685.04,13.77
OAT,baseline,greedy,3,0.3,0.03,0.39,loop,-2.34,-0.9655,1.3745,4310.27,86.61
OAT,exploration,controlled_variance,3,0.3,0.03,0.39,loop,-2.34,-2.3983,0.0583,1686.63,33.89
OAT,causal,twosls,3,0.3,0.03,0.39,loop,-2.34,-2.0386,0.3014,769.44,15.46
OAT,baseline,greedy,3,0.4,0.03,0.39,loop,-2.34,-2.4784,0.1384,2741.4,55.09
OAT,exploration,controlled_variance,3,0.4,0.03,0.39,loop,-2.34,-2.4427,0.1027,1799.24,36.15
OAT,causal,twosls,3,0.4,0.03,0.39,loop,-2.34,-1.9087,0.4313,909.12,18.27
OAT,baseline,greedy,3,0.6,0.03,0.39,loop,-2.34,-2.3841,0.0441,1987.44,39.94
OAT,exploration,controlled_variance,3,0.6,0.03,0.39,loop,-2.34,-2.3648,0.0248,2083.28,41.86
OAT,causal,twosls,3,0.6,0.03,0.39,loop,-2.34,-1.757,0.583,1364.21,27.41
OAT,baseline,greedy,3,0.8,0.03,0.39,loop,-2.34,-2.3588,0.0188,2326.52,46.75
OAT,exploration,controlled_variance,3,0.8,0.03,0.39,loop,-2.34,-2.339,0.001,2481.1,49.86
OAT,causal,twosls,3,0.8,0.03,0.39,loop,-2.34,-1.6855,0.6545,1762.47,35.42
CRA,baseline,greedy,3,0.0,0.025,0.41,loop,-2.44,-0.3625,2.0775,4262.53,87.05
CRA,exploration,controlled_variance,3,0.0,0.025,0.41,loop,-2.44,-2.5692,0.1292,1689.67,34.51
CRA,causal,twosls,3,0.0,0.025,0.41,loop,-2.44,1.8475,4.2875,3157.95,64.49
CRA,baseline,greedy,3,0.1,0.025,0.41,loop,-2.44,-0.5313,1.9087,4271.32,87.23
CRA,exploration,controlled_variance,3,0.1,0.025,0.41,loop,-2.44,-2.5328,0.0928,1604.22,32.76
CRA,causal,twosls,3,0.1,0.025,0.41,loop,-2.44,-1.9184,0.5216,706.28,14.42
CRA,baseline,greedy,3,0.2,0.025,0.41,loop,-2.44,-1.008,1.432,4296.52,87.74
CRA,exploration,controlled_variance,3,0.2,0.025,0.41,loop,-2.44,-2.5388,0.0988,1654.59,33.79
CRA,causal,twosls,3,0.2,0.025,0.41,loop,-2.44,-2.1019,0.3381,755.36,15.43
CRA,baseline,greedy,3,0.3,0.025,0.41,loop,-2.44,-2.5511,0.1111,3249.52,66.36
CRA,exploration,controlled_variance,3,0.3,0.025,0.41,loop,-2.44,-2.5733,0.1333,1762.24,35.99
CRA,causal,twosls,3,0.3,0.025,0.41,loop,-2.44,-2.117,0.323,869.18,17.75
CRA,baseline,greedy,3,0.4,0.025,0.41,loop,-2.44,-2.5159,0.0759,2582.22,52.73
CRA,exploration,controlled_variance,3,0.4,0.025,0.41,loop,-2.44,-2.5285,0.0885,1908.58,38.98
CRA,causal,twosls,3,0.4,0.025,0.41,loop,-2.44,-1.8317,0.6083,1158.86,23.67
CRA,baseline,greedy,3,0.6,0.025,0.41,loop,-2.44,-2.5205,0.0805,2082.45,42.53
CRA,exploration,controlled_variance,3,0.6,0.025,0.41,loop,-2.44,-2.4785,0.0385,2283.2,46.63
CRA,causal,twosls,3,0.6,0.025,0.41,loop,-2.44,-1.8212,0.6188,1554.01,31.74
CRA,baseline,greedy,3,0.8,0.025,0.41,loop,-2.44,-2.3847,0.0553,2514.82,51.36
CRA,exploration,controlled_variance,3,0.8,0.025,0.41,loop,-2.44,-2.3624,0.0776,2778.34,56.74
CRA,causal,twosls,3,0.8,0.025,0.41,loop,-2.44,-1.7461,0.6939,2010.49,41.06
FEC,baseline,greedy,3,0.0,0.024,0.26,loop,-2.2,-0.3154,1.8846,5002.14,82.78
FEC,exploration,controlled_variance,3,0.0,0.024,0.26,loop,-2.2,-2.2763,0.0763,1902.6,31.49
FEC,causal,twosls,3,0.0,0.024,0.26,loop,-2.2,2.0343,4.2343,2591.15,42.88
FEC,baseline,greedy,3,0.1,0.024,0.26,loop,-2.2,-0.4078,1.7922,5027.39,83.2
FEC,exploration,controlled_variance,3,0.1,0.024,0.26,loop,-2.2,-2.2877,0.0877,1742.03,28.83
FEC,causal,twosls,3,0.1,0.024,0.26,loop,-2.2,1.7261,3.9261,3688.29,61.04
FEC,baseline,greedy,3,0.2,0.024,0.26,loop,-2.2,-0.8253,1.3747,5068.84,83.89
FEC,exploration,controlled_variance,3,0.2,0.024,0.26,loop,-2.2,-2.2795,0.0795,1979.05,32.75
FEC,causal,twosls,3,0.2,0.024,0.26,loop,-2.2,-1.6943,0.5057,1055.1,17.46
FEC,baseline,greedy,3,0.3,0.024,0.26,loop,-2.2,-0.9977,1.2023,5118.64,84.71
FEC,exploration,controlled_variance,3,0.3,0.024,0.26,loop,-2.2,-2.2551,0.0551,2073.93,34.32
FEC,causal,twosls,3,0.3,0.024,0.26,loop,-2.2,-1.6818,0.5182,1290.24,21.35
FEC,baseline,greedy,3,0.4,0.024,0.26,loop,-2.2,-2.2005,0.0005,3675.02,60.82
FEC,exploration,controlled_variance,3,0.4,0.024,0.26,loop,-2.2,-2.2735,0.0735,2188.31,36.22
FEC,causal,twosls,3,0.4,0.024,0.26,loop,-2.2,-1.5526,0.6474,1592.75,26.36
FEC,baseline,greedy,3,0.6,0.024,0.26,loop,-2.2,-2.1837,0.0163,2878.09,47.63
FEC,exploration,controlled_variance,3,0.6,0.024,0.26,loop,-2.2,-2.1841,0.0159,2652.48,43.9
FEC,causal,twosls,3,0.6,0.024,0.26,loop,-2.2,-1.5431,0.6569,1985.81,32.86
FEC,baseline,greedy,3,0.8,0.024,0.26,loop,-2.2,-2.0593,0.1407,3064.94,50.72
FEC,exploration,controlled_variance,3,0.8,0.024,0.26,loop,-2.2,-2.109,0.091,3149.54,52.12
FEC,causal,twosls,3,0.8,0.024,0.26,loop,-2.2,-1.5806,0.6194,2480.28,41.05
TBR,baseline,greedy,3,0.0,0.018,0.2,loop,-1.25,-0.1773,1.0727,2551.98,18.59
TBR,exploration,controlled_variance,3,0.0,0.018,0.2,loop,-1.25,-0.8948,0.3552,2555.4,18.61
TBR,causal,twosls,3,0.0,0.018,0.2,loop,-1.25,2.7814,4.0314,2934.42,21.37
TBR,baseline,greedy,3,0.1,0.018,0.2,loop,-1.25,-0.1542,1.0958,2562.28,18.66
TBR,exploration,controlled_variance,3,0.1,0.018,0.2,loop,-1.25,-0.8665,0.3835,2564.72,18.68
TBR,causal,twosls,3,0.1,0.018,0.2,loop,-1.25,2.6831,3.9331,2663.24,19.4
TBR,baseline,greedy,3,0.2,0.018,0.2,loop,-1.25,-0.2559,0.9941,2600.55,18.94
TBR,exploration,controlled_variance,3,0.2,0.018,0.2,loop,-1.25,-0.7945,0.4555,2602.19,18.95
TBR,causal,twosls,3,0.2,0.018,0.2,loop,-1.25,-0.8282,0.4218,2600.96,18.94
TBR,baseline,greedy,3,0.3,0.018,0.2,loop,-1.25,-0.4479,0.8021,2660.77,19.38
TBR,exploration,controlled_variance,3,0.3,0.018,0.2,loop,-1.25,-0.7609,0.4891,2661.73,19.39
TBR,causal,twosls,3,0.3,0.018,0.2,loop,-1.25,-0.8453,0.4047,2619.1,19.08
TBR,baseline,greedy,3,0.4,0.018,0.2,loop,-1.25,-0.5001,0.7499,2738.28,19.94
TBR,exploration,controlled_variance,3,0.4,0.018,0.2,loop,-1.25,-0.7926,0.4574,2738.67,19.95
TBR,causal,twosls,3,0.4,0.018,0.2,loop,-1.25,-0.9373,0.3127,2643.55,19.25
TBR,baseline,greedy,3,0.6,0.018,0.2,loop,-1.25,-0.657,0.593,2931.83,21.35
TBR,exploration,controlled_variance,3,0.6,0.018,0.2,loop,-1.25,-0.8268,0.4232,2931.29,21.35
TBR,causal,twosls,3,0.6,0.018,0.2,loop,-1.25,-0.9557,0.2943,2789.81,20.32
TBR,baseline,greedy,3,0.8,0.018,0.2,loop,-1.25,-0.7557,0.4943,3162.38,23.03
TBR,exploration,controlled_variance,3,0.8,0.018,0.2,loop,-1.25,-0.8271,0.4229,3161.07,23.02
TBR,causal,twosls,3,0.8,0.018,0.2,loop,-1.25,-0.9721,0.2779,3002.0,21.87
SOA,baseline,greedy,3,0.0,0.015,0.14,loop,-2.42,-0.3539,2.0661,4329.02,86.65
SOA,exploration,controlled_variance,3,0.0,0.015,0.14,loop,-2.42,-2.483,0.063,1700.69,34.04
SOA,causal,twosls,3,0.0,0.015,0.14,loop,-2.42,-2.0,0.42,210.04,4.2
SOA,baseline,greedy,3,0.1,0.015,0.14,loop,-2.42,-0.5072,1.9128,4338.4,86.84
SOA,exploration,controlled_variance,3,0.1,0.015,0.14,loop,-2.42,-2.4606,0.0406,1633.39,32.69
SOA,causal,twosls,3,0.1,0.015,0.14,loop,-2.42,1.3719,3.7919,1694.17,33.91
SOA,baseline,greedy,3,0.2,0.015,0.14,loop,-2.42,-0.9772,1.4428,4365.55,87.38
SOA,exploration,controlled_variance,3,0.2,0.015,0.14,loop,-2.42,-2.4964,0.0764,1666.33,33.35
SOA,causal,twosls,3,0.2,0.015,0.14,loop,-2.42,-2.0,0.42,454.88,9.11
SOA,baseline,greedy,3,0.3,0.015,0.14,loop,-2.42,-2.5984,0.1784,3795.02,75.96
SOA,exploration,controlled_variance,3,0.3,0.015,0.14,loop,-2.42,-2.4635,0.0435,1777.69,35.58
SOA,causal,twosls,3,0.3,0.015,0.14,loop,-2.42,-2.0,0.42,634.38,12.7
SOA,baseline,greedy,3,0.4,0.015,0.14,loop,-2.42,-2.5455,0.1255,2634.28,52.73
SOA,exploration,controlled_variance,3,0.4,0.015,0.14,loop,-2.42,-2.5043,0.0843,1926.4,38.56
SOA,causal,twosls,3,0.4,0.015,0.14,loop,-2.42,-1.7927,0.6273,1229.75,24.62
SOA,baseline,greedy,3,0.6,0.015,0.14,loop,-2.42,-2.4766,0.0566,2164.39,43.32
SOA,exploration,controlled_variance,3,0.6,0.015,0.14,loop,-2.42,-2.4403,0.0203,2323.2,46.5
SOA,causal,twosls,3,0.6,0.015,0.14,loop,-2.42,-1.6933,0.7267,1685.74,33.74
SOA,baseline,greedy,3,0.8,0.015,0.14,loop,-2.42,-2.3277,0.0923,2583.3,51.71
SOA,exploration,controlled_variance,3,0.8,0.015,0.14,loop,-2.42,-2.3342,0.0858,2834.35,56.73
SOA,causal,twosls,3,0.8,0.015,0.14,loop,-2.42,-1.6437,0.7763,2148.34,43.0
LND,baseline,greedy,3,0.0,0.015,0.2,loop,-3.41,-0.505,2.905,3231.97,92.86
LND,exploration,controlled_variance,3,0.0,0.015,0.2,loop,-3.41,-3.5378,0.1278,2019.11,58.01
LND,causal,twosls,3,0.0,0.015,0.2,loop,-3.41,1.0783,4.4883,1622.67,46.62
LND,baseline,greedy,3,0.1,0.015,0.2,loop,-3.41,-0.7679,2.6421,3249.46,93.36
LND,exploration,controlled_variance,3,0.1,0.015,0.2,loop,-3.41,-3.6078,0.1978,1950.51,56.04
LND,causal,twosls,3,0.1,0.015,0.2,loop,-3.41,0.6617,4.0717,2451.65,70.44
LND,baseline,greedy,3,0.2,0.015,0.2,loop,-3.41,-3.5156,0.1056,1303.73,37.46
LND,exploration,controlled_variance,3,0.2,0.015,0.2,loop,-3.41,-3.6275,0.2175,2048.94,58.87
LND,causal,twosls,3,0.2,0.015,0.2,loop,-3.41,-2.7688,0.6412,906.83,26.05
LND,baseline,greedy,3,0.3,0.015,0.2,loop,-3.41,-3.6477,0.2377,1380.83,39.67
LND,exploration,controlled_variance,3,0.3,0.015,0.2,loop,-3.41,-3.6233,0.2133,2274.72,65.36
LND,causal,twosls,3,0.3,0.015,0.2,loop,-3.41,-2.8645,0.5455,1129.04,32.44
LND,baseline,greedy,3,0.4,0.015,0.2,loop,-3.41,-3.6124,0.2024,1621.86,46.6
LND,exploration,controlled_variance,3,0.4,0.015,0.2,loop,-3.41,-3.5697,0.1597,2551.09,73.3
LND,causal,twosls,3,0.4,0.015,0.2,loop,-3.41,-1.9315,1.4785,1750.6,50.3
LND,baseline,greedy,3,0.6,0.015,0.2,loop,-3.41,-3.511,0.101,2320.58,66.67
LND,exploration,controlled_variance,3,0.6,0.015,0.2,loop,-3.41,-3.4923,0.0823,3496.57,100.46
LND,causal,twosls,3,0.6,0.015,0.2,loop,-3.41,-2.0216,1.3884,1992.75,57.25
LND,baseline,greedy,3,0.8,0.015,0.2,loop,-3.41,-3.327,0.083,3576.34,102.75
LND,exploration,controlled_variance,3,0.8,0.015,0.2,loop,-3.41,-3.3464,0.0636,5229.49,150.25
LND,causal,twosls,3,0.8,0.015,0.2,loop,-3.41,-2.2355,1.1745,2871.05,82.49
CER,baseline,greedy,3,0.0,0.012,0.51,loop,-2.48,-0.6879,1.7921,4145.86,87.94
CER,exploration,controlled_variance,3,0.0,0.012,0.51,loop,-2.48,-2.6075,0.1275,1671.86,35.46
CER,causal,twosls,3,0.0,0.012,0.51,loop,-2.48,-2.0275,0.4525,587.99,12.47
CER,baseline,greedy,3,0.1,0.012,0.51,loop,-2.48,-0.5461,1.9339,4154.61,88.12
CER,exploration,controlled_variance,3,0.1,0.012,0.51,loop,-2.48,-2.6006,0.1206,1584.88,33.62
CER,causal,twosls,3,0.1,0.012,0.51,loop,-2.48,-2.2324,0.2476,526.57,11.17
CER,baseline,greedy,3,0.2,0.012,0.51,loop,-2.48,-1.0357,1.4443,4174.86,88.55
CER,exploration,controlled_variance,3,0.2,0.012,0.51,loop,-2.48,-2.5943,0.1143,1616.96,34.3
CER,causal,twosls,3,0.2,0.012,0.51,loop,-2.48,-1.9412,0.5388,754.12,16.0
CER,baseline,greedy,3,0.3,0.012,0.51,loop,-2.48,-2.6354,0.1554,3068.12,65.08
CER,exploration,controlled_variance,3,0.3,0.012,0.51,loop,-2.48,-2.5852,0.1052,1715.41,36.39
CER,causal,twosls,3,0.3,0.012,0.51,loop,-2.48,-1.8862,0.5938,897.94,19.05
CER,baseline,greedy,3,0.4,0.012,0.51,loop,-2.48,-2.619,0.139,2466.25,52.31
CER,exploration,controlled_variance,3,0.4,0.012,0.51,loop,-2.48,-2.585,0.105,1851.98,39.28
CER,causal,twosls,3,0.4,0.012,0.51,loop,-2.48,-1.9195,0.5605,1021.98,21.68
CER,baseline,greedy,3,0.6,0.012,0.51,loop,-2.48,-2.5684,0.0884,1984.02,42.08
CER,exploration,controlled_variance,3,0.6,0.012,0.51,loop,-2.48,-2.527,0.047,2207.48,46.82
CER,causal,twosls,3,0.6,0.012,0.51,loop,-2.48,-2.0216,0.4584,1361.8,28.89
CER,baseline,greedy,3,0.8,0.012,0.51,loop,-2.48,-2.4745,0.0055,2355.78,49.97
CER,exploration,controlled_variance,3,0.8,0.012,0.51,loop,-2.48,-2.4872,0.0072,2685.88,56.97
CER,causal,twosls,3,0.8,0.012,0.51,loop,-2.48,-1.8579,0.6221,1777.87,37.71
ANA,baseline,greedy,3,0.0,0.012,0.38,loop,-1.43,-0.2093,1.2207,3730.2,37.31
ANA,exploration,controlled_variance,3,0.0,0.012,0.38,loop,-1.43,-1.2136,0.2164,3522.01,35.23
ANA,causal,twosls,3,0.0,0.012,0.38,loop,-1.43,2.5269,3.9569,2913.67,29.14
ANA,baseline,greedy,3,0.1,0.012,0.38,loop,-1.43,-0.262,1.168,3759.29,37.6
ANA,exploration,controlled_variance,3,0.1,0.012,0.38,loop,-1.43,-1.0295,0.4005,3740.94,37.42
ANA,causal,twosls,3,0.1,0.012,0.38,loop,-1.43,-1.1495,0.2805,1805.5,18.06
ANA,baseline,greedy,3,0.2,0.012,0.38,loop,-1.43,-0.3896,1.0404,3802.7,38.04
ANA,exploration,controlled_variance,3,0.2,0.012,0.38,loop,-1.43,-0.9667,0.4633,3784.65,37.86
ANA,causal,twosls,3,0.2,0.012,0.38,loop,-1.43,-1.0308,0.3992,2675.23,26.76
ANA,baseline,greedy,3,0.3,0.012,0.38,loop,-1.43,-0.5046,0.9254,3857.11,38.58
ANA,exploration,controlled_variance,3,0.3,0.012,0.38,loop,-1.43,-0.9697,0.4603,3839.42,38.4
ANA,causal,twosls,3,0.3,0.012,0.38,loop,-1.43,-1.0476,0.3824,2697.08,26.98
ANA,baseline,greedy,3,0.4,0.012,0.38,loop,-1.43,-0.6127,0.8173,3919.95,39.21
ANA,exploration,controlled_variance,3,0.4,0.012,0.38,loop,-1.43,-0.9908,0.4392,3902.67,39.04
ANA,causal,twosls,3,0.4,0.012,0.38,loop,-1.43,-1.1811,0.2489,2060.75,20.61
ANA,baseline,greedy,3,0.6,0.012,0.38,loop,-1.43,-0.8011,0.6289,4063.79,40.65
ANA,exploration,controlled_variance,3,0.6,0.012,0.38,loop,-1.43,-0.9964,0.4336,4047.46,40.49
ANA,causal,twosls,3,0.6,0.012,0.38,loop,-1.43,-1.1645,0.2655,2052.28,20.53
ANA,baseline,greedy,3,0.8,0.012,0.38,loop,-1.43,-0.9472,0.4828,4224.53,42.26
ANA,exploration,controlled_variance,3,0.8,0.012,0.38,loop,-1.43,-1.0725,0.3575,4189.2,41.9
ANA,causal,twosls,3,0.8,0.012,0.38,loop,-1.43,-1.1712,0.2588,2130.53,21.31
COO,baseline,greedy,3,0.0,0.009,0.39,loop,-2.69,-0.3992,2.2908,3996.83,89.86
COO,exploration,controlled_variance,3,0.0,0.009,0.39,loop,-2.69,-2.7927,0.1027,1721.47,38.7
COO,causal,twosls,3,0.0,0.009,0.39,loop,-2.69,1.8708,4.5608,2965.75,66.68
COO,baseline,greedy,3,0.1,0.009,0.39,loop,-2.69,-0.5931,2.0969,4006.2,90.07
COO,exploration,controlled_variance,3,0.1,0.009,0.39,loop,-2.69,-2.8047,0.1147,1658.66,37.29
COO,causal,twosls,3,0.1,0.009,0.39,loop,-2.69,-2.1492,0.5408,679.05,15.27
COO,baseline,greedy,3,0.2,0.009,0.39,loop,-2.69,-2.7708,0.0808,3025.19,68.01
COO,exploration,controlled_variance,3,0.2,0.009,0.39,loop,-2.69,-2.8708,0.1808,1720.95,38.69
COO,causal,twosls,3,0.2,0.009,0.39,loop,-2.69,-2.147,0.543,815.59,18.34
COO,baseline,greedy,3,0.3,0.009,0.39,loop,-2.69,-2.905,0.215,2170.77,48.8
COO,exploration,controlled_variance,3,0.3,0.009,0.39,loop,-2.69,-2.8548,0.1648,1852.18,41.64
COO,causal,twosls,3,0.3,0.009,0.39,loop,-2.69,-2.0628,0.6272,986.32,22.17
COO,baseline,greedy,3,0.4,0.009,0.39,loop,-2.69,-2.9006,0.2106,1992.15,44.79
COO,exploration,controlled_variance,3,0.4,0.009,0.39,loop,-2.69,-2.8061,0.1161,2032.51,45.7
COO,causal,twosls,3,0.4,0.009,0.39,loop,-2.69,-2.0218,0.6682,1176.22,26.44
COO,baseline,greedy,3,0.6,0.009,0.39,loop,-2.69,-2.7406,0.0506,2098.79,47.19
COO,exploration,controlled_variance,3,0.6,0.009,0.39,loop,-2.69,-2.7481,0.0581,2520.92,56.68
COO,causal,twosls,3,0.6,0.009,0.39,loop,-2.69,-1.9629,0.7271,1651.5,37.13
COO,baseline,greedy,3,0.8,0.009,0.39,loop,-2.69,-2.6571,0.0329,2681.54,60.29
COO,exploration,controlled_variance,3,0.8,0.009,0.39,loop,-2.69,-2.6362,0.0538,3198.41,71.91
COO,causal,twosls,3,0.8,0.009,0.39,loop,-2.69,-1.8888,0.8012,2187.85,49.19
CSO,baseline,greedy,3,0.0,0.0,0.59,promo,-1.51,-0.4027,1.1073,4366.58,45.11
CSO,exploration,controlled_variance,3,0.0,0.0,0.59,promo,-1.51,-1.532,0.022,3856.31,39.84
CSO,causal,twosls,3,0.0,0.0,0.59,promo,-1.51,-1.0498,0.4602,2821.32,29.15
CSO,baseline,greedy,3,0.1,0.0,0.59,promo,-1.51,-0.2843,1.2257,4413.39,45.59
CSO,exploration,controlled_variance,3,0.1,0.0,0.59,promo,-1.51,-1.058,0.452,4377.25,45.22
CSO,causal,twosls,3,0.1,0.0,0.59,promo,-1.51,-1.3429,0.1671,1696.79,17.53
CSO,baseline,greedy,3,0.2,0.0,0.59,promo,-1.51,-0.5259,0.9841,4478.15,46.26
CSO,exploration,controlled_variance,3,0.2,0.0,0.59,promo,-1.51,-1.0056,0.5044,4449.02,45.96
CSO,causal,twosls,3,0.2,0.0,0.59,promo,-1.51,-1.3366,0.1734,1668.01,17.23
CSO,baseline,greedy,3,0.3,0.0,0.59,promo,-1.51,-0.606,0.904,4555.71,47.06
CSO,exploration,controlled_variance,3,0.3,0.0,0.59,promo,-1.51,-1.0321,0.4779,4527.55,46.77
CSO,causal,twosls,3,0.3,0.0,0.59,promo,-1.51,-1.3354,0.1746,1677.38,17.33
CSO,baseline,greedy,3,0.4,0.0,0.59,promo,-1.51,-0.7004,0.8096,4642.31,47.96
CSO,exploration,controlled_variance,3,0.4,0.0,0.59,promo,-1.51,-1.0378,0.4722,4615.17,47.68
CSO,causal,twosls,3,0.4,0.0,0.59,promo,-1.51,-1.3365,0.1735,1714.91,17.72
CSO,baseline,greedy,3,0.6,0.0,0.59,promo,-1.51,-0.8762,0.6338,4832.81,49.93
CSO,exploration,controlled_variance,3,0.6,0.0,0.59,promo,-1.51,-1.0508,0.4592,4807.22,49.66
CSO,causal,twosls,3,0.6,0.0,0.59,promo,-1.51,-1.339,0.171,1859.81,19.21
CSO,baseline,greedy,3,0.8,0.0,0.59,promo,-1.51,-1.003,0.507,5037.45,52.04
CSO,exploration,controlled_variance,3,0.8,0.0,0.59,promo,-1.51,-1.1633,0.3467,4827.14,49.87
CSO,causal,twosls,3,0.8,0.0,0.59,promo,-1.51,-1.2758,0.2342,2163.51,22.35
CHE,baseline,greedy,3,0.0,0.0,0.16,promo,-1.74,-0.2477,1.4923,5081.92,63.15
CHE,exploration,controlled_variance,3,0.0,0.0,0.16,promo,-1.74,-1.8033,0.0633,2545.94,31.64
CHE,causal,twosls,3,0.0,0.0,0.16,promo,-1.74,-0.1057,1.6343,791.61,9.84
CHE,baseline,greedy,3,0.1,0.0,0.16,promo,-1.74,-0.2854,1.4546,5127.6,63.72
CHE,exploration,controlled_variance,3,0.1,0.0,0.16,promo,-1.74,-1.7292,0.0108,2691.21,33.44
CHE,causal,twosls,3,0.1,0.0,0.16,promo,-1.74,2.0646,3.8046,2071.22,25.74
CHE,baseline,greedy,3,0.2,0.0,0.16,promo,-1.74,-0.6052,1.1348,5190.98,64.5
CHE,exploration,controlled_variance,3,0.2,0.0,0.16,promo,-1.74,-1.7016,0.0384,3466.34,43.07
CHE,causal,twosls,3,0.2,0.0,0.16,promo,-1.74,1.0161,2.7561,2107.17,26.18
CHE,baseline,greedy,3,0.3,0.0,0.16,promo,-1.74,-0.7223,1.0177,5265.48,65.43
CHE,exploration,controlled_variance,3,0.3,0.0,0.16,promo,-1.74,-1.6783,0.0617,3517.93,43.71
CHE,causal,twosls,3,0.3,0.0,0.16,promo,-1.74,-1.3119,0.4281,1564.67,19.44
CHE,baseline,greedy,3,0.4,0.0,0.16,promo,-1.74,-0.8484,0.8916,5346.69,66.44
CHE,exploration,controlled_variance,3,0.4,0.0,0.16,promo,-1.74,-1.7069,0.0331,4018.79,49.94
CHE,causal,twosls,3,0.4,0.0,0.16,promo,-1.74,-1.3176,0.4224,1677.3,20.84
CHE,baseline,greedy,3,0.6,0.0,0.16,promo,-1.74,-1.0533,0.6867,5516.94,68.55
CHE,exploration,controlled_variance,3,0.6,0.0,0.16,promo,-1.74,-1.6151,0.1249,4244.37,52.74
CHE,causal,twosls,3,0.6,0.0,0.16,promo,-1.74,-1.2011,0.5389,2472.11,30.72
CHE,baseline,greedy,3,0.8,0.0,0.16,promo,-1.74,-1.5541,0.1859,4633.74,57.58
CHE,exploration,controlled_variance,3,0.8,0.0,0.16,promo,-1.74,-1.5775,0.1625,4439.73,55.17
CHE,causal,twosls,3,0.8,0.0,0.16,promo,-1.74,-1.2115,0.5285,2778.23,34.52
BER,baseline,greedy,3,0.0,0.0,0.11,promo,-2.51,-0.3661,2.1439,4301.89,87.86
BER,exploration,controlled_variance,3,0.0,0.0,0.11,promo,-2.51,-2.6205,0.1105,1722.6,35.18
BER,causal,twosls,3,0.0,0.0,0.11,promo,-2.51,-2.0,0.51,273.59,5.59
BER,baseline,greedy,3,0.1,0.0,0.11,promo,-2.51,-0.5091,2.0009,4312.19,88.07
BER,exploration,controlled_variance,3,0.1,0.0,0.11,promo,-2.51,-2.6004,0.0904,1658.29,33.87
BER,causal,twosls,3,0.1,0.0,0.11,promo,-2.51,-2.0,0.51,398.28,8.13
BER,baseline,greedy,3,0.2,0.0,0.11,promo,-2.51,-1.0104,1.4996,4341.94,88.68
BER,exploration,controlled_variance,3,0.2,0.0,0.11,promo,-2.51,-2.6282,0.1182,1699.11,34.7
BER,causal,twosls,3,0.2,0.0,0.11,promo,-2.51,-2.0,0.51,574.75,11.74
BER,baseline,greedy,3,0.3,0.0,0.11,promo,-2.51,-2.7219,0.2119,3223.18,65.83
BER,exploration,controlled_variance,3,0.3,0.0,0.11,promo,-2.51,-2.6015,0.0915,1844.62,37.67
BER,causal,twosls,3,0.3,0.0,0.11,promo,-2.51,-2.0,0.51,779.45,15.92
BER,baseline,greedy,3,0.4,0.0,0.11,promo,-2.51,-2.605,0.095,2560.13,52.29
BER,exploration,controlled_variance,3,0.4,0.0,0.11,promo,-2.51,-2.6049,0.0949,2013.19,41.12
BER,causal,twosls,3,0.4,0.0,0.11,promo,-2.51,-1.8558,0.6542,1317.96,26.92
BER,baseline,greedy,3,0.6,0.0,0.11,promo,-2.51,-2.5555,0.0455,2239.19,45.73
BER,exploration,controlled_variance,3,0.6,0.0,0.11,promo,-2.51,-2.5269,0.0169,2482.7,50.7
BER,causal,twosls,3,0.6,0.0,0.11,promo,-2.51,-1.7844,0.7256,1770.46,36.16
BER,baseline,greedy,3,0.8,0.0,0.11,promo,-2.51,-2.4255,0.0845,2717.72,55.5
BER,exploration,controlled_variance,3,0.8,0.0,0.11,promo,-2.51,-2.4275,0.0825,3095.73,63.22
BER,causal,twosls,3,0.8,0.0,0.11,promo,-2.51,-1.674,0.836,2338.84,47.77
BJC,baseline,greedy,3,0.0,0.0,0.26,promo,-2.71,-0.3971,2.3129,4143.01,90.18
BJC,exploration,controlled_variance,3,0.0,0.0,0.26,promo,-2.71,-2.8124,0.1024,1756.93,38.24
BJC,causal,twosls,3,0.0,0.0,0.26,promo,-2.71,1.713,4.423,2311.06,50.3
BJC,baseline,greedy,3,0.1,0.0,0.26,promo,-2.71,-0.5548,2.1552,4155.15,90.44
BJC,exploration,controlled_variance,3,0.1,0.0,0.26,promo,-2.71,-2.841,0.131,1687.55,36.73
BJC,causal,twosls,3,0.1,0.0,0.26,promo,-2.71,1.4191,4.1291,3208.54,69.84
BJC,baseline,greedy,3,0.2,0.0,0.26,promo,-2.71,-2.9192,0.2092,3298.62,71.8
